height,prop_time_lower_bound,node_count,size
1972870,0,1,103
1972871,0,1,20246
1972872,0,1,21160
1972873,0,1,9696
1972874,0,1,2694
1972875,0,1,10537
1972876,0,1,26158
1972877,0,1,7434
1972878,0,1,26406
1972879,0,1,1892
1972880,0,1,5300
1972881,0,1,17631
1972882,0,1,5294
1972883,0,1,113
1972884,0,1,67619
1972885,0,1,113
1972886,0,1,5292
1972887,0,1,7080
1972888,0,1,5306
1972889,0,1,29030
1972890,0,1,13192
1972891,0,1,12269
1972892,0,1,53360
1972893,0,1,14890
1972894,0,1,10624
1972895,0,1,34246
1972896,0,1,22785
1972897,0,1,48566
1972898,0,1,29875
1972899,0,1,36801
1972900,0,1,4380
1972901,0,1,7096
1972902,0,1,5319
1972903,0,1,21587
1972904,0,1,8835
1972905,0,1,5293
1972906,0,1,7906
1972907,0,1,5296
1972908,0,1,24578
1972909,0,1,11306
1972910,0,1,5295
1972911,0,1,14879
1972912,0,1,99
1972913,0,1,2727
1972914,0,1,9588
1972915,0,1,34954
1972916,0,1,7069
1972917,0,1,7897
1972918,0,1,12305
1972919,0,1,14059
1972920,0,1,26008
1972921,0,1,12281
1972922,0,1,7068
1972923,0,1,7910
1972924,0,1,28027
1972925,0,1,103
1972926,0,1,13967
1972927,0,1,103
1972928,0,1,15731
1972929,0,1,42392
1972930,0,1,8860
1972931,0,1,32091
1972932,0,1,5312
1972933,0,1,17507
1972934,0,1,10511
1972935,0,1,1870
1972936,0,1,41922
1972937,0,1,103
1972938,0,1,8866
1972939,0,1,150
1972940,0,1,27026
1972941,0,1,12308
1972942,0,1,79482
1972943,0,1,3524
1972944,0,1,24607
1972945,0,1,94
1972946,0,1,14903
1972947,0,1,53329
1972948,0,1,16576
1972949,0,1,34261
1972950,0,1,94
1972951,0,1,14057
1972952,0,1,1882
1972953,0,1,9685
1972954,0,1,31679
1972955,0,1,29689
1972956,0,1,8051
1972957,0,1,20203
1972958,0,1,20399
1972959,0,1,234119
1972960,0,1,5312
1972961,0,1,20280
1972962,0,1,9723
1972963,0,1,5297
1972964,0,1,11356
1972965,0,1,19248
1972966,0,1,11463
1972967,0,1,29248
1972968,0,1,1875
1972969,0,1,11451
1972970,0,1,26167
1972971,0,1,30340
1972972,0,1,103
1972973,0,1,33257
1972974,0,1,4479
1972975,0,1,21276
1972976,0,1,28061
1972977,0,1,1878
1972978,0,1,6042
1972979,0,1,9674
1972980,0,1,2701
1972981,0,1,11239
1972982,0,1,36849
1972983,0,1,28241
1972984,0,1,12441
1972985,0,1,1900
1972986,0,1,52377
1972987,0,1,5320
1972988,0,1,13147
1972989,0,1,5311
1972990,0,1,28893
1972991,0,1,53258
1972992,0,1,24566
1972993,0,1,39655
1972994,0,1,1875
1972995,0,1,12443
1972996,0,1,8845
1972997,0,1,26240
1972998,0,1,18477
1972999,0,1,4469
1973000,0,1,10528
1973001,0,1,26387
1973002,0,1,7070
1973003,0,1,1876
1973004,0,1,19402
1973005,0,1,10652
1973006,0,1,40779
1973007,0,1,8856
1973008,0,1,8855
1973009,0,1,60410
1973010,0,1,9681
1973011,0,1,7933
1973012,0,1,63538
1973013,0,1,17499
1973014,0,1,10533
1973015,0,1,33749
1973016,0,1,94
1973017,0,1,10511
1973018,0,1,1876
1973019,0,1,10505
1973020,0,1,63315
1973021,0,1,1864
1973022,0,1,35090
1973023,0,1,6180
1973024,0,1,39730
1973025,0,1,8863
1973026,0,1,11495
1973027,0,1,22883
1973028,0,1,12341
1973029,0,1,61807
1973030,0,1,1874
1973031,0,1,45452
1973032,0,1,19287
1973033,0,1,5296
1973034,0,1,31789
1973035,0,1,1873
1973036,0,1,7074
1973037,0,1,5324
1973038,0,1,12270
1973039,0,1,1885
1973040,0,1,5307
1973041,0,1,9673
1973042,0,1,1865
1973043,0,1,37816
1973044,0,1,2699
1973045,0,1,2696
1973046,0,1,7087
1973047,0,1,4830
1973048,0,1,103
1973049,0,1,15981
1973050,0,1,90
1973051,0,1,48204
1973052,0,1,30792
1973053,0,1,19535
1973054,0,1,16891
1973055,0,1,3655
1973056,0,1,50019
1973057,0,1,94
1973058,0,1,2721
1973059,0,1,103
1973060,0,1,38457
1973061,0,1,94
1973062,0,1,26476
1973063,0,1,2707
1973064,0,1,9453
1973065,0,1,32697
1973066,0,1,19457
1973067,0,1,51884
1973068,0,1,33371
1973069,0,1,13150
1973070,0,1,62806
1973071,0,1,3638
1973072,0,1,56811
1973073,0,1,5421
1973074,0,1,24795
1973075,0,1,94
1973076,0,1,9815
1973077,0,1,18157
1973078,0,1,32258
1973079,0,1,35443
1973080,0,1,203651
1973081,0,1,182885
1973082,995,2,1866
1973083,0,1,5404
1973084,0,1,94
1973085,0,1,32443
1973086,0,1,37900
1973087,0,1,2707
1973088,0,1,42695
1973089,0,1,6264
1973090,0,1,15896
1973091,0,1,12880
1973092,0,1,4479
1973093,0,1,29664
1973094,0,1,57923
1973095,0,1,6267
1973096,0,1,9481
1973097,0,1,226911
1973098,0,1,45816
1973099,0,1,6958
1973100,0,1,20239
1973101,0,1,3640
1973102,0,1,27360
1973103,0,1,6240
1973104,0,1,103
1973105,0,1,66477
1973106,0,1,30746
1973107,0,1,3665
1973108,0,1,8071
1973109,0,1,7194
1973110,0,1,7182
1973111,0,1,32550
1973112,0,1,14612
1973113,0,1,66700
1973114,0,1,39320
1973115,0,1,3647
1973117,0,1,30000
1973118,0,1,9818
1973119,0,1,20375
1973120,0,1,21208
1973121,0,1,5441
1973122,0,1,52722
1973123,0,1,5357
1973124,0,1,2733
1973125,0,1,25908
1973126,0,1,103
1973127,0,1,3560
1973128,0,1,31118
1973129,0,1,42072
1973130,0,1,11466
1973131,0,1,11391
1973132,0,1,14725
1973133,0,1,7185
1973134,0,1,2719
1973135,0,1,20367
1973136,0,1,48625
1973137,0,1,94
1973138,0,1,23633
1973139,0,1,16812
1973140,0,1,11347
1973141,0,1,7079
1973142,0,1,2743
1973143,0,1,49740
1973144,0,1,4523
1973145,0,1,7093
1973146,0,1,16698
1973147,0,1,4370
1973148,0,1,49270
1973149,0,1,39355
1973150,0,1,103
1973151,0,1,115705
1973152,0,1,9816
1973153,0,1,29994
1973154,0,1,12378
1973155,0,1,11588
1973156,0,1,42144
1973157,0,1,1873
1973158,0,1,103
1973159,0,1,90
1973160,0,1,90
1973161,0,1,6296
1973162,0,1,51115
1973163,0,1,4516
1973164,0,1,44580
1973165,0,1,2718
1973166,0,1,5403
1973167,0,1,4498
1973168,0,1,3638
1973169,0,1,21319
1973170,0,1,42642
1973171,0,1,8889
1973172,0,1,18930
1973173,0,1,8948
1973174,0,1,18873
1973175,0,1,16926
1973176,0,1,22942
1973177,0,1,4487
1973178,0,1,103
1973179,0,1,45870
1973180,0,1,7031
1973181,0,1,94
1973182,0,1,29800
1973183,0,1,40706
1973184,0,1,57252
1973185,0,1,12321
1973186,0,1,29768
1973187,0,1,38360
1973188,0,1,14053
1973189,0,1,20259
1973190,0,1,34205
1973191,0,1,90
1973192,0,1,6265
1973193,0,1,62007
1973194,0,1,21125
1973195,0,1,5307
1973196,0,1,24453
1973197,0,1,3661
1973198,0,1,40492
1973199,0,1,1865
1973200,0,1,103
1973201,0,1,19272
1973202,0,1,72501
1973203,0,1,1875
1973204,0,1,26084
1973205,0,1,17572
1973206,0,1,103
1973207,0,1,13183
1973208,0,1,1869
1973209,0,1,94
1973210,0,1,4500
1973211,0,1,6269
1973212,0,1,5980
1973213,0,1,10582
1973214,0,1,1866
1973215,0,1,2691
1973216,0,1,5355
1973217,0,1,9677
1973218,0,1,35027
1973219,0,1,44741
1973220,0,1,17595
1973221,0,1,103
1973222,0,1,8823
1973223,0,1,6264
1973224,0,1,20968
1973225,0,1,94
1973226,0,1,46356
1973227,0,1,122674
1973228,0,1,1875
1973229,0,1,59039
1973230,0,1,10561
1973231,0,1,10687
1973232,0,1,20979
1973233,0,1,25810
1973234,0,1,94
1973235,0,1,36020
1973236,0,1,1867
1973237,0,1,103
1973238,0,1,44341
1973239,0,1,24197
1973240,0,1,9636
1973241,0,1,6271
1973242,0,1,139208
1973243,0,1,94
1973244,0,1,8862
1973245,0,1,1864
1973246,0,1,2701
1973247,0,1,1867
1973248,0,1,13162
1973249,0,1,6236
1973250,0,1,94
1973251,0,1,24294
1973252,0,1,2703
1973253,0,1,14088
1973254,0,1,94
1973255,0,1,1908
1973256,0,1,5309
1973257,0,1,94
1973258,0,1,59644
1973259,0,1,13244
1973260,0,1,90
1973261,0,1,5409
1973262,0,1,21094
1973263,0,1,13524
1973264,0,1,8983
1973265,0,1,67648
1973266,0,1,14498
1973267,0,1,30494
1973268,0,1,94
1973269,0,1,43631
1973270,0,1,94
1973271,0,1,50017
1973272,0,1,8010
1973273,0,1,25271
1973274,0,1,35924
1973275,0,1,1867
1973276,0,1,12280
1973277,0,1,3645
1973278,0,1,39441
1973279,0,1,10644
1973280,0,1,29703
1973281,0,1,36487
1973282,0,1,11430
1973283,0,1,45921
1973284,0,1,18585
1973285,0,1,7176
1973286,0,1,103
1973287,0,1,3669
1973288,0,1,15822
1973289,0,1,12464
1973290,0,1,32716
1973291,0,1,2701
1973292,0,1,8844
1973293,0,1,1884
1973294,0,1,2699
1973295,0,1,101804
1973296,0,1,28118
1973297,0,1,28132
1973298,0,1,37154
1973299,0,1,94
1973300,0,1,7907
1973301,0,1,22274
1973302,0,1,103
1973303,0,1,13844
1973304,0,1,20168
1973305,0,1,16119
1973306,0,1,7937
1973307,0,1,24594
1973308,0,1,6025
1973309,0,1,14053
1973310,0,1,36110
1973311,0,1,3633
1973312,0,1,113
1973313,0,1,9693
1973314,0,1,103563
1973315,0,1,103
1973316,0,1,29345
1973317,0,1,7101
1973318,0,1,42687
1973319,0,1,9726
1973320,0,1,94
1973321,0,1,2700
1973322,0,1,37701
1973323,0,1,24501
1973324,0,1,1861
1973325,0,1,60049
1973326,0,1,103
1973327,0,1,103
1973328,0,1,115731
1973329,0,1,77870
1973330,0,1,8316
1973331,0,1,19392
1973332,0,1,9524
1973333,0,1,9050
1973334,0,1,113
1973335,0,1,94
1973336,0,1,94
1973337,0,1,14982
1973338,0,1,5413
1973339,0,1,34965
1973340,0,1,37614
1973341,0,1,103
1973342,0,1,17499
1973343,0,1,9715
1973344,0,1,103
1973345,0,1,94
1973346,0,1,2695
1973347,0,1,113
1973348,0,1,103
1973349,0,1,34335
1973350,0,1,17612
1973351,0,1,40439
1973352,0,1,135327
1973353,0,1,5419
1973354,0,1,94
1973355,0,1,7217
1973356,0,1,94
1973357,0,1,22081
1973358,0,1,10695
1973359,0,1,4476
1973360,0,1,9004
1973361,0,1,16811
1973362,0,1,56208
1973363,0,1,17924
1973364,0,1,5420
1973365,0,1,45798
1973366,0,1,94
1973367,0,1,29959
1973368,0,1,125840
1973369,0,1,6269
1973370,0,1,62633
1973371,0,1,5296
1973372,0,1,14037
1973373,0,1,29360
1973374,0,1,14873
1973375,0,1,60638
1973376,0,1,5428
1973377,0,1,32620
1973378,0,1,3530
1973379,0,1,48916
1973380,0,1,7043
1973381,0,1,103
1973382,0,1,20144
1973383,0,1,14988
1973384,0,1,8076
1973385,0,1,2732
1973386,0,1,26197
1973387,0,1,103
1973388,0,1,46023
1973389,0,1,3682
1973390,0,1,27006
1973391,0,1,13174
1973392,0,1,12512
1973393,0,1,69298
1973394,0,1,35500
1973395,0,1,8028
1973396,0,1,94
1973397,0,1,4471
1973398,0,1,53711
1973399,0,1,1867
1973400,0,1,90
1973401,0,1,13018
1973402,0,1,31593
1973403,0,1,6237
1973404,0,1,23894
1973405,0,1,13180
1973406,0,1,94
1973407,0,1,6298
1973408,0,1,10638
1973409,0,1,15074
1973410,0,1,103
1973411,0,1,3641
1973412,0,1,103
1973413,0,1,6253
1973414,0,1,44194
1973415,0,1,24912
1973416,0,1,14216
1973417,0,1,103
1973418,0,1,52381
1973419,0,1,103
1973420,0,1,3646
1973421,0,1,27200
1973422,0,1,30187
1973423,0,1,2716
1973424,0,1,32496
1973425,0,1,34265
1973426,0,1,16747
1973427,0,1,9504
1973428,0,1,94
1973429,0,1,19419
1973430,0,1,11432
1973431,0,1,4475
1973432,0,1,31896
1973433,0,1,15975
1973434,0,1,8050
1973435,0,1,17632
1973436,0,1,22905
1973437,0,1,16340
1973438,0,1,9351
1973439,0,1,51830
1973440,0,1,8025
1973441,0,1,9723
1973442,0,1,14109
1973443,0,1,94
1973444,0,1,30530
1973445,0,1,13038
1973446,0,1,6238
1973447,0,1,4504
1973448,0,1,30373
1973449,0,1,58740
1973450,0,1,3635
1973451,0,1,40332
1973452,0,1,103
1973453,0,1,2691
1973454,0,1,103
1973455,0,1,1888
1973456,0,1,1875
1973457,0,1,35220
1973458,0,1,8850
1973459,0,1,1866
1973460,0,1,1879
1973461,0,1,10877
1973462,0,1,12373
1973463,0,1,14109
1973464,0,1,2696
1973465,0,1,103
1973466,0,1,14123
1973467,0,1,103
1973468,0,1,21932
1973469,0,1,39603
1973470,0,1,7025
1973471,0,1,9747
1973472,0,1,18428
1973473,0,1,1865
1973474,0,1,3633
1973475,0,1,2703
1973476,0,1,103
1973477,0,1,4501
1973478,0,1,22127
1973479,0,1,103
1973480,0,1,36236
1973481,0,1,4466
1973482,0,1,103
1973483,0,1,18828
1973484,0,1,65662
1973485,0,1,94
1973486,0,1,23861
1973487,0,1,1875
1973488,0,1,21999
1973489,0,1,41077
1973490,0,1,103
1973491,0,1,113
1973492,0,1,17475
1973493,0,1,94
1973494,0,1,1872
1973495,0,1,52047
1973496,0,1,15018
1973497,0,1,16666
1973498,0,1,7075
1973499,0,1,138373
1973500,0,1,94
1973501,0,1,16712
1973502,0,1,1876
1973503,0,1,8868
1973504,0,1,17886
1973505,0,1,12393
1973506,0,1,1867
1973507,0,1,11459
1973508,0,1,7805
1973509,0,1,49621
1973510,0,1,98204
1973511,0,1,12287
1973512,0,1,17707
1973513,0,1,12338
1973514,0,1,1876
1973515,0,1,113
1973516,0,1,15986
1973517,0,1,15867
1973518,0,1,103
1973519,0,1,7839
1973520,0,1,1885
1973521,0,1,1879
1973522,0,1,3662
1973523,0,1,35930
1973524,0,1,5297
1973525,0,1,90
1973526,0,1,5229
1973527,0,1,50863
1973528,0,1,103
1973529,0,1,19260
1973530,0,1,1878
1973531,0,1,19150
1973532,0,1,1874
1973533,0,1,1885
1973534,0,1,25235
1973535,0,1,5314
1973536,0,1,103
1973537,0,1,7904
1973538,0,1,90
1973539,0,1,11511
1973540,0,1,37760
1973541,0,1,66160
1973542,0,1,1875
1973543,0,1,103
1973544,0,1,28174
1973545,0,1,8012
1973546,0,1,90
1973547,0,1,1876
1973548,0,1,28553
1973549,0,1,94
1973550,0,1,77448
1973551,0,1,15863
1973552,0,1,50598
1973553,0,1,9704
1973554,0,1,38540
1973555,0,1,16583
1973556,0,1,2712
1973557,0,1,3667
1973558,0,1,4467
1973559,0,1,8062
1973560,0,1,3645
1973561,0,1,45238
1973562,0,1,21879
1973563,0,1,18624
1973564,0,1,1865
1973565,0,1,94
1973566,0,1,43941
1973567,0,1,49324
1973568,0,1,3635
1973569,0,1,4493
1973570,0,1,1866
1973571,0,1,8709
1973572,0,1,12299
1973573,0,1,7711
1973574,0,1,10440
1973575,0,1,1866
1973576,0,1,94
1973577,0,1,21375
1973578,0,1,68538
1973579,0,1,5336
1973580,0,1,21002
1973581,0,1,6856
1973582,0,1,14845
1973583,0,1,12778
1973584,0,1,17940
1973585,0,1,3645
1973586,0,1,9815
1973587,0,1,7905
1973588,0,1,6239
1973589,0,1,16794
1973590,0,1,13318
1973591,0,1,1867
1973592,0,1,103
1973593,0,1,5412
1973594,0,1,15867
1973595,0,1,103
1973596,0,1,2722
1973597,0,1,4465
1973598,0,1,32494
1973599,0,1,4498
1973600,0,1,17545
1973601,0,1,94
1973602,0,1,49357
1973603,0,1,5431
1973604,0,1,7903
1973605,0,1,6255
1973606,0,1,4460
1973607,0,1,90
1973608,0,1,1857
1973609,0,1,94
1973610,0,1,7199
1973611,0,1,5405
1973612,0,1,5410
1973613,0,1,19686
1973614,0,1,94
1973615,0,1,90
1973616,0,1,1862
1973617,0,1,1876
1973618,0,1,28798
1973619,0,1,34646
1973620,0,1,13210
1973621,0,1,3359
1973622,0,1,2699
1973623,0,1,23567
1973624,0,1,94
1973625,0,1,2707
1973626,0,1,1875
1973627,0,1,103
1973628,0,1,6261
1973629,0,1,28326
1973630,0,1,7915
1973631,0,1,8741
1973632,0,1,8875
1973633,0,1,103
1973634,0,1,6265
1973635,0,1,3646
1973636,0,1,67059
1973637,0,1,1868
1973638,0,1,10468
1973639,0,1,3665
1973640,0,1,90
1973641,0,1,103
1973642,0,1,16844
1973643,0,1,33877
1973644,0,1,1875
1973645,0,1,27357
1973646,0,1,5421
1973647,0,1,60096
1973648,0,1,4472
1973649,0,1,9625
1973650,0,1,7183
1973651,0,1,1860
1973652,0,1,3631
1973653,0,1,1867
1973654,0,1,31211
1973655,0,1,94
1973656,0,1,90
1973657,0,1,2694
1973658,0,1,150
1973659,0,1,11474
1973660,0,1,94
1973661,0,1,2698
1973662,0,1,90
1973663,0,1,37837
1973664,0,1,22825
1973665,0,1,40070
1973666,0,1,17558
1973667,0,1,42878
1973668,0,1,103
1973669,0,1,21325
1973670,0,1,1866
1973671,0,1,94
1973672,0,1,2700
1973673,0,1,7079
1973674,0,1,26660
1973675,0,1,94
1973676,0,1,53408
1973677,0,1,94
1973678,0,1,3635
1973679,0,1,40714
1973680,0,1,6244
1973681,0,1,11333
1973682,0,1,21143
1973683,0,1,4476
1973684,0,1,4497
1973685,0,1,75378
1973686,0,1,6247
1973687,0,1,32753
1973688,0,1,1862
1973689,0,1,90
1973690,0,1,103
1973691,0,1,90
1973692,0,1,37956
1973693,0,1,3652
1973694,0,1,71200
1973695,0,1,1861
1973696,0,1,8031
1973697,0,1,4470
1973698,0,1,8797
1973699,0,1,6268
1973700,0,1,15176
1973701,0,1,9684
1973702,0,1,1862
1973703,0,1,5460
1973704,0,1,5304
1973705,0,1,99
1973706,0,1,2696
1973707,0,1,10751
1973708,0,1,10534
1973709,0,1,1877
1973710,0,1,5339
1973711,0,1,94
1973712,0,1,16808
1973713,0,1,1871
1973714,0,1,90
1973715,0,1,26333
1973716,0,1,103
1973717,0,1,58390
1973718,0,1,13256
1973719,0,1,1867
1973720,0,1,9001
1973721,0,1,21290
1973722,0,1,15138
1973723,0,1,7182
1973724,0,1,5433
1973725,0,1,103
1973726,0,1,14166
1973727,0,1,5427
1973728,0,1,94
1973729,0,1,8955
1973730,0,1,90
1973731,0,1,94
1973732,0,1,1862
1973733,0,1,15417
1973734,0,1,47881
1973735,0,1,14211
1973736,0,1,3641
1973737,0,1,113
1973738,0,1,40046
1973739,0,1,18242
1973740,0,1,54224
1973741,0,1,6258
1973742,0,1,4394
1973743,0,1,2697
1973744,0,1,11449
1973745,0,1,90
1973746,0,1,9730
1973747,0,1,25116
1973748,96,2,94
1973749,53,2,59891
1973750,355,2,103
1973751,265,2,21158
1973752,277,2,44224
1973753,7053,2,22930
1973754,7799,2,8860
1973755,232,2,2693
1973756,231,2,14172
1973757,128,2,8009
1973758,92,2,9675
1973759,121,2,23776
1973760,146,2,6292
1973761,147,2,12436
1973762,129,2,3655
1973763,295,2,53136
1973764,130,2,1899
1973765,337,2,63637
1973766,134,2,12412
1973767,114,2,20853
1973768,72,2,94
1973769,222,2,2706
1973770,320,2,37491
1973771,257,2,45207
1973772,166,2,1872
1973773,476,2,23109
1973774,130,2,2714
1973775,242,2,8955
1973776,69,2,1862
1973777,141,2,1869
1973778,275,2,1886
1973779,1599,2,33687
1973780,283,2,3648
1973781,128,2,9854
1973782,99,2,2739
1973783,0,1,18406
1973784,256,2,103
1973785,221,2,2708
1973786,379,2,9615
1973787,43,2,27139
1973788,257,2,14191
1973789,258,2,99
1973790,132,2,1876
1973791,270,2,21938
1973792,262,2,18344
1973793,238,2,17741
1973794,183,2,9783
1973795,188,2,90
1973796,248,2,32792
1973797,134,2,8001
1973798,252,2,6238
1973799,169,2,10688
1973800,0,1,49106
1973801,72,2,99
1973802,179,2,94
1973803,99,2,7074
1973804,102,2,24507
1973805,57,2,103
1973806,95,2,15095
1973807,7,2,94
1973808,118,2,103
1973809,266,2,3648
1973810,122,2,29085
1973811,77,2,6282
1973812,196,2,3657
1973813,55,2,94
1973814,210,2,113
1973815,561,2,58947
1973816,339,2,61801
1973817,4681,2,27940
1973818,201,2,3635
1973819,621,2,82975
1973820,304,2,12502
1973821,162,2,113
1973822,85,2,4475
1973823,1,2,34309
1973824,119,2,10194
1973825,105,2,36125
1973826,18,2,38954
1973827,336,2,64674
1973828,187,2,94
1973829,38,2,9666
1973830,540,2,143023
1973831,212,2,2703
1973832,144,2,5318
1973833,257,2,7129
1973834,198,2,23754
1973835,227,2,11463
1973836,115,2,11444
1973837,38,2,60326
1973838,14,2,14035
1973839,189,2,9699
1973840,307,2,69915
1973841,251,2,12387
1973842,158,2,20394
1973843,150,2,18560
1973844,152,2,11436
1973845,448,2,12326
1973846,199,2,113
1973847,214,2,26212
1973848,117,2,103
1973849,10437,2,47497
1973850,198,2,9672
1973851,115,2,4474
1973852,102,2,23680
1973853,249,2,14893
1973854,111,2,25431
1973855,33,2,45643
1973856,209,2,19160
1973857,226,2,13223
1973858,514,2,73744
1973859,296,2,8732
1973860,235,2,38469
1973861,221,2,6164
1973862,203,2,12295
1973863,173,2,15050
1973864,788,2,26017
1973865,462,2,25538
1973866,126,2,5305
1973867,122,2,14058
1973868,274,2,34546
1973869,176,2,2696
1973870,176,2,7926
1973871,130,2,5299
1973872,98,2,57320
1973873,146,2,64958
1973874,263,2,16495
1973875,176,2,17518
1973876,170,2,18560
1973877,162,2,7084
1973878,172,2,24667
1973879,210,2,14176
1973880,275,2,14169
1973881,93,2,25596
1973882,206,2,35100
1973883,92,2,2702
1973884,281,2,17669
1973885,3990,2,56242
1973886,169,2,19271
1973887,112,2,33622
1973888,156,2,9686
1973889,209,2,7088
1973890,39,2,40341
1973891,41,2,46219
1973892,14,2,12414
1973893,106,2,9691
1973894,292,2,7957
1973895,173,2,12292
1973896,169,2,14093
1973897,84,2,7072
1973898,308,2,42737
1973899,119,2,94
1973900,589,2,38714
1973901,72,2,25560
1973902,10,2,3635
1973903,105,2,36634
1973904,163,2,146736
1973905,85,2,21029
1973906,411,2,81782
1973907,329,2,24431
1973908,118,2,5229
1973909,224,2,12416
1973910,176,2,42948
1973911,2137,2,5309
1973912,88,2,113
1973913,193,2,9703
1973914,100,2,12432
1973915,70,2,29789
1973916,69,2,94
1973917,364,2,103760
1973918,24,2,18451
1973919,55,2,15047
1973920,7177,2,35928
1973921,160,2,23227
1973922,244,2,4488
1973923,605,2,7898
1973924,592,2,72398
1973925,206,2,3649
1973926,181,2,7115
1973927,351,2,36257
1973928,244,2,7073
1973929,225,2,2706
1973930,182,2,12275
1973931,249,2,37450
1973932,528,2,8899
1973933,319,2,33244
1973934,482,2,55308
1973935,265,2,4494
1973936,397,2,152081
1973937,249,2,31204
1973938,158,2,17586
1973939,152,2,28011
1973940,220,2,7903
1973941,219,2,10508
1973942,351,2,103
1973943,346,2,88514
1973944,172,2,20841
1973945,104,2,30609
1973946,76,2,5303
1973947,4030,2,149008
1973948,415,2,44780
1973949,289,2,17716
1973950,144,2,18828
1973951,165,2,13237
1973952,215,2,26087
1973953,181,2,2699
1973954,321,2,31468
1973955,525,2,107823
1973956,3939,2,5292
1973957,140,2,94
1973958,232,2,9671
1973959,129,2,17461
1973960,226,2,19388
1973961,158,2,90
1973962,157,2,29753
1973963,266,2,40151
1973964,230,2,4542
1973965,129,2,23770
1973966,382,2,70944
1973967,316,2,2714
1973968,266,2,16444
1973969,166,2,7915
1973970,213,2,12288
1973971,225,2,11285
1973972,246,2,38938
1973973,197,2,11354
1973974,232,2,7912
1973975,422,2,68534
1973976,89,2,60832
1973977,543,2,140545
1973978,124,2,3644
1973979,270,2,103
1973980,271,2,46811
1973981,142,2,7925
1973982,177,2,14081
1973983,154,2,13224
1973984,96,2,33106
1973985,13864,2,18457
1973986,6459,2,5212
1973987,133,2,65685
1973988,184,2,15035
1973989,435,2,144482
1973990,149,2,113
1973991,5,2,24660
1973992,153,2,15850
1973993,101,2,7096
1973994,155,2,1872
1973995,600,2,39120
1973996,139,2,14089
1973997,82,2,1879
1973998,99,2,98177
1973999,22,2,65997
1974000,97,2,56547
1974001,63,2,41193
1974002,327,2,12297
1974003,256,2,9713
1974004,182,2,7857
1974005,213,2,28020
1974006,77,2,3635
1974007,88,2,10508
1974008,313,2,34038
1974009,141,2,103
1974010,345,2,8872
1974011,153,2,12274
1974012,411,2,32473
1974013,223,2,84903
1974014,4163,2,23676
1974015,246,2,48249
1974016,103,2,9722
1974017,59,2,103
1974018,182,2,94
1974019,299,2,6236
1974020,145,2,8846
1974021,599,2,173926
1974022,57,2,113
1974023,360,2,44650
1974024,275,2,26921
1974025,285,2,27242
1974026,1089,2,5308
1974027,154,2,26602
1974028,113,2,57541
1974029,170,2,17647
1974030,409,2,40357
1974031,903,2,89090
1974032,678,2,47363
1974033,462,2,4483
1974034,444,2,13146
1974035,365,2,15745
1974036,363,2,21870
1974037,695,2,7082
1974038,228,2,8877
1974039,223,2,59496
1974040,59,2,16816
1974041,139,2,103
1974042,4392,2,42048
1974043,128,2,90
1974044,163,2,8876
1974045,194,2,4494
1974046,194,2,15017
1974047,178,2,27397
1974048,251,2,34941
1974049,285,2,16289
1974050,288,2,40149
1974051,142,2,89088
1974052,213,2,5301
1974053,332,2,36603
1974054,848,2,188867
1974055,172,2,9675
1974056,430,2,46491
1974057,336,2,107888
1974058,276,2,53507
1974059,528,2,7074
1974060,532,2,18457
1974061,194,2,8881
1974062,148,2,25272
1974063,408,2,49227
1974064,346,2,30877
1974065,282,2,33888
1974066,138,2,1866
1974067,348,2,19100
1974068,240,2,10510
1974069,306,2,13018
1974070,158,2,8855
1974071,246,2,7907
1974072,190,2,33331
1974073,1526,2,15614
1974074,220,2,60424
1974075,108,2,54858
1974076,137,2,7098
1974077,47,2,15907
1974078,19,2,7914
1974079,285,2,18460
1974080,133,2,49000
1974081,125,2,11479
1974082,225,2,52413
1974083,35,2,14063
1974084,80,2,28028
1974085,276,2,7921
1974086,837,2,67404
1974087,390,2,2689
1974088,147,2,7839
1974089,122,2,39916
1974090,376,2,61937
1974091,150,2,94
1974092,261,2,18488
1974093,278,2,10524
1974094,361,2,48405
1974095,221,2,1866
1974096,114,2,10482
1974097,130,2,5297
1974098,136,2,14875
1974099,365,2,19563
1974100,537,2,63028
1974101,440,2,27205
1974102,374,2,10515
1974103,330,2,47366
1974104,361,2,2695
1974105,306,2,9666
1974106,7150,3,94
1974107,427,2,29926
1974108,238,2,15008
1974109,0,1,82959
1974110,1146,2,103
1974111,495,2,73976
1974112,362,2,66757
1974113,265,2,2690
1974114,266,2,13245
1974115,285,2,23733
1974116,229,2,103
1974117,405,2,86302
1974118,383,2,26944
1974119,117,2,3637
1974120,900,2,47736
1974121,158,2,27853
1974122,236,2,94
1974123,318,2,13137
1974124,123,2,1869
1974125,446,2,121703
1974126,228,2,11458
1974127,211,2,11440
1974128,116,2,4466
